conversation_id,turn_number,tweet_id,author_id,role,created_at,text_raw,parent_tweet_id,response_tweet_ids,direct_reply_count,is_branch_point,text_clean,language,quality_flag,thread_id,thread_position
75209,2,75208,AppleSupport,support,2017-11-30 13:43:24+00:00,@132840 Thanks for bringing this to our attention. We'd love to assist you with Safari. Can you provide us with the details of what's happening? We'll take it from there.,75209,,0,False,,,,75209_thread_1712,2.0
756,1,756,115868,customer,2017-10-31 20:49:07+00:00,MY HOME BUTTON DOESN’T WORK #IOS11 @AppleSupport,,755,1,False,MY HOME BUTTON DOESN’T WORK IOS11,en,KEEP,756_thread_1713,1.0
756,2,755,AppleSupport,support,2017-10-31 20:54:35+00:00,@115868 Let us help with your Home button. Did this issue start right after iOS 11? Which version of iOS 11 are you running?,756,754,1,False,,,,756_thread_1713,2.0
756,3,754,115868,customer,2017-10-31 22:01:17+00:00,"@AppleSupport Yes it did, 11.0.3",755,753,1,False,"Yes it did, 11.0.3",unknown,KEEP,756_thread_1713,3.0
756,4,753,AppleSupport,support,2017-10-31 22:17:29+00:00,"@115868 We've just released iOS 11.1. We suggest backing up &amp; updating. Then, test the issue again. Here's how: https://t.co/80YRnjDFDk",754,,0,False,,,,756_thread_1713,4.0
758,1,758,115869,customer,2017-10-31 22:10:06+00:00,Hey @115858! Last time I downloaded an update my freaking phone gave me hell. Any recommendations?,,757,1,False,,,,758_thread_1714,1.0
758,2,757,AppleSupport,support,2017-10-31 22:16:31+00:00,@115869 We're here to help. Meet us in DM and we can check on available options. https://t.co/GDrqU22YpT,758,,0,False,,,,758_thread_1714,2.0
765,1,765,115870,customer,2017-10-31 18:20:46+00:00,After update #ios1103 no spotify on my lock screen?@AppleSupport,,764,1,False,After update ios1103 no spotify on my lock screen?,en,KEEP,765_thread_1715,1.0
765,2,764,AppleSupport,support,2017-10-31 18:33:00+00:00,@115870 Thanks for reaching out to us. Are you experiencing the missing app after restating your device?,765,763,1,False,,,,765_thread_1715,2.0
765,3,763,115870,customer,2017-10-31 21:56:55+00:00,@AppleSupport The app is still there. But no longer able to control it from the lockscreen.,764,761,1,False,The app is still there. But no longer able to control it from the lockscreen.,en,KEEP,765_thread_1715,3.0
765,4,761,AppleSupport,support,2017-10-31 22:01:31+00:00,"@115870 Just to confirm, this is only happening with Spotify, correct?",763,"760,762",1,False,,,,765_thread_1715,4.0
765,5,760,115870,customer,2017-10-31 22:03:09+00:00,@AppleSupport I can not find an option to get it there. It was just always there when playing.,761,759,1,False,I can not find an option to get it there. It was just always there when playing.,en,KEEP,765_thread_1715,5.0
765,6,759,AppleSupport,support,2017-10-31 22:15:28+00:00,@115870 DM us the specific iOS version you are running currently and we'll continue there. https://t.co/GDrqU22YpT,760,,0,False,,,,765_thread_1715,6.0
767,1,767,115871,customer,2017-10-31 22:08:32+00:00,I just need @115858 to do something about the battery life because it sucks ass,,766,1,False,,,,767_thread_1716,1.0
767,2,766,AppleSupport,support,2017-10-31 22:15:00+00:00,@115871 We want to help you get your battery life back on track. Please DM and we'll look at it together. https://t.co/GDrqU22YpT,767,,0,False,,,,767_thread_1716,2.0
79997,1,79997,133756,customer,2017-11-30 03:42:36+00:00,Dear @AppleSupport I’ve tried to enter my password a few times now and it keeps kicking back to my iPhone. This is really aggravating https://t.co/OynUUzWA0t,,79996,1,False,Dear I’ve tried to enter my password a few times now and it keeps kicking back to my iPhone. This is really aggravating,en,KEEP,79997_thread_1717,1.0
79997,2,79996,AppleSupport,support,2017-11-30 03:58:27+00:00,"@133756 Hi there. Are you able to sign in to the iOS App Store from your device without issue? Please DM details, we'll meet you there to help. https://t.co/GDrqU22YpT",79997,79995,1,False,,,,79997_thread_1717,2.0
79997,3,79995,133756,customer,2017-11-30 04:23:32+00:00,@AppleSupport I talked to Apple support on the phone. Thank you tho,79996,79994,1,False,I talked to Apple support on the phone. Thank you tho,en,KEEP,79997_thread_1717,3.0
79997,4,79994,AppleSupport,support,2017-11-30 13:13:00+00:00,"@133756 OK, thanks for the update. Feel free to reach out again if you need any future assistance.",79995,,0,False,,,,79997_thread_1717,4.0
79999,1,79999,133757,customer,2017-11-30 04:13:56+00:00,"Dear @AppleSupport, *HUGE* issue at MacOS High Sierra. Ms Outlook is not working. Are you aware of it @115858?@116333 ?? https://t.co/sqrbAK3okU",,"79998,80000",1,False,"Dear , *HUGE* issue at MacOS High Sierra. Ms Outlook is not working. Are you aware of it ? ??",en,KEEP,79999_thread_1718,1.0
79999,2,79998,AppleSupport,support,2017-11-30 13:10:03+00:00,@133757 Thanks for reaching out. We're happy to help. Feel free to send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT,79999,,0,False,,,,79999_thread_1718,2.0
80002,1,80002,133758,customer,2017-11-30 04:14:09+00:00,Why is it @115858 can update improve the IPhone but not improve their charging cables to last more than 3 months? 🤔 https://t.co/Gmi7VwsfU8,,80001,1,False,,,,80002_thread_1719,1.0
80002,2,80001,AppleSupport,support,2017-11-30 13:09:32+00:00,@133758 We want to help. Let's move over to DM. Let us know what country you're located in. https://t.co/GDrqU22YpT,80002,,0,False,,,,80002_thread_1719,2.0
80004,1,80004,133759,customer,2017-11-30 04:13:52+00:00,@115858 what in the fuck is “I.T”???,,80003,1,False,,,,80004_thread_1720,1.0
80004,2,80003,AppleSupport,support,2017-11-30 13:09:32+00:00,@133759 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,80004,,0,False,,,,80004_thread_1720,2.0
80008,1,80008,133760,customer,2017-11-30 05:08:52+00:00,@AppleSupport did option to mute individual iMessage threads disappear in #iOS11?,,80007,1,False,did option to mute individual iMessage threads disappear in iOS11?,en,KEEP,80008_thread_1721,1.0
80008,2,80007,133761,customer,2017-11-30 05:26:51+00:00,@133760 @AppleSupport Nope. Still there. And now you can swipe a message to mute or Unmute. https://t.co/KRJ1gKtQcQ,80008,80006,1,False,Nope. Still there. And now you can swipe a message to mute or Unmute.,en,KEEP,80008_thread_1721,2.0
80008,3,80006,133760,customer,2017-11-30 05:29:12+00:00,"@133761 @AppleSupport 🙏got it. Was afraid to try that, wasn’t sure if I’d be able to unmute. Much better UI!",80007,80005,1,False,"got it. Was afraid to try that, wasn’t sure if I’d be able to unmute. Much better UI!",en,KEEP,80008_thread_1721,3.0
80008,4,80005,AppleSupport,support,2017-11-30 13:09:00+00:00,"@133760 We're glad to hear you got it figured out. If you run into any issues in the future, reach back out and we'll be happy to help.",80006,,0,False,,,,80008_thread_1721,4.0
81766,1,81766,AppleSupport,support,2017-11-30 01:12:02+00:00,"Discover helpful tips, check your warranty, and chat with us, all with the Apple Support app.

https://t.co/rSmBOgYeAm",,"81767,81768,81769,81770,81771,81772,81773,81774,81775,81776,81777,81778,81779,81780,81781,81782,81783,81784,81785,81786,81787,81788,81789,81790,81765,81791,81792,81793",2,True,,,,81766_thread_1723,1.0
81766,2,81765,134113,customer,2017-11-30 05:18:30+00:00,@AppleSupport Please give me some info on Apple Pay on ios11 on iPhone 7 India support. Thanks in advance.,81766,81764,1,False,Please give me some info on Apple Pay on ios11 on iPhone 7 India support. Thanks in advance.,en,KEEP,81766_thread_1723,2.0
81766,3,81772,135578,customer,2017-11-30 12:13:02+00:00,@AppleSupport Why are all my Apple gadgets slowing down all of the sudden,81766,90224,1,False,Why are all my Apple gadgets slowing down all of the sudden,en,KEEP,81766_thread_1722,2.0
81766,4,81764,AppleSupport,support,2017-11-30 13:42:32+00:00,@134113 Apple Pay is not currently supported in India. We keep a current list of countries that support Apple Pay here: https://t.co/tKY0Mal39U,81765,,0,False,,,,81766_thread_1723,3.0
81766,5,90224,AppleSupport,support,2017-11-30 15:12:00+00:00,@135578 We want to help. What do you mean by gadgets?,81772,90225,1,False,,,,81766_thread_1722,3.0
81766,6,90225,135578,customer,2017-11-30 16:26:38+00:00,@AppleSupport iPhone Mac laptop and iPad,90224,90226,1,False,iPhone Mac laptop and iPad,en,KEEP,81766_thread_1722,4.0
81766,7,90226,AppleSupport,support,2017-11-30 16:48:40+00:00,@135578 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,90225,,0,False,,,,81766_thread_1722,5.0
81795,1,81795,127204,customer,2017-11-30 05:23:47+00:00,Does criminal case game or 8 ball pool drains battery? I am at ios 10.3.3 and my phone was 100% when i slept and now it 39%. @AppleSupport @134114 @134115 @115858,,81794,1,False,Does criminal case game or 8 ball pool drains battery? I am at ios 10.3.3 and my phone was 100% when i slept and now it 39%.,en,KEEP,81795_thread_1724,1.0
81795,2,81794,AppleSupport,support,2017-11-30 13:41:31+00:00,"@127204 We're happy to look into issues concerning your battery. Please DM us your model iPhone and if you've made any changes to it recently; adding new app, adjusting settings, etc. https://t.co/GDrqU2kzhr",81795,,0,False,,,,81795_thread_1724,2.0
81797,1,81797,134116,customer,2017-11-30 05:01:55+00:00,@AppleSupport hi ! Can we have my battery health on my iPhone 6 checked ?,,81796,1,False,hi ! Can we have my battery health on my iPhone 6 checked ?,en,KEEP,81797_thread_1725,1.0
81797,2,81796,AppleSupport,support,2017-11-30 13:41:00+00:00,@134116 We are here to help. DM us your iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,81797,,0,False,,,,81797_thread_1725,2.0
81804,1,81804,134117,customer,2017-11-30 01:47:15+00:00,"I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ 
Dear @115858 r y’all working on a fix for this??",,81803,1,False,,,,81804_thread_1726,1.0
81804,2,81803,AppleSupport,support,2017-11-30 02:13:58+00:00,@134117 We're more than happy to help you fix this. Can you tell us which iOS version you are currently using please?,81804,81800,1,False,,,,81804_thread_1726,2.0
81804,3,81800,134117,customer,2017-11-30 05:22:26+00:00,@AppleSupport I just updated to 11.1.2,81803,81798,1,False,I just updated to 11.1.2,sl,KEEP,81804_thread_1726,3.0
81804,4,81798,AppleSupport,support,2017-11-30 13:40:01+00:00,"@134117 OK, great. Thanks for letting us know. Are you still seeing the same results? If so, send us a DM and let us know. https://t.co/GDrqU22YpT",81800,81799,1,False,,,,81804_thread_1726,4.0
81804,5,81799,134117,customer,2017-11-30 15:04:37+00:00,"@AppleSupport Let’s test!
I I I I",81798,81801,1,False,Let’s test! I I I I,unknown,KEEP,81804_thread_1726,5.0
81804,6,81801,134117,customer,2017-11-30 15:04:52+00:00,@AppleSupport Nope looks normal again!,81799,81802,1,False,Nope looks normal again!,en,KEEP,81804_thread_1726,6.0
81804,7,81802,AppleSupport,support,2017-11-30 15:58:32+00:00,"@134117 Great! We're happy to see that. Feel free to reach out again if you need us. We're here for you. 
Enjoy your day!",81801,,0,False,,,,81804_thread_1726,7.0
81806,1,81806,134118,customer,2017-11-30 05:21:23+00:00,@AppleSupport WHY THE FUCK AM I STILL SEEING QUESTION MARK BOXES IM UPDATED AF WHY????????,,81805,1,False,WHY THE FUCK AM I STILL SEEING QUESTION MARK BOXES IM UPDATED AF WHY????????,en,KEEP,81806_thread_1727,1.0
81806,2,81805,AppleSupport,support,2017-11-30 13:39:02+00:00,"@134118 Hi. We're here to help you. Are you seeing them when you type? If not, this is likely due to others not updating their devices yet. If the update hasn't fixed the issue on your end, let us know in DM and we can take a closer look. https://t.co/GDrqU22YpT",81806,,0,False,,,,81806_thread_1727,2.0
81808,1,81808,134119,customer,2017-11-30 04:46:51+00:00,"Yeah, so I can't open my text messages, or ANY other app on my phone for more then 1 second and it crashes. Hello @AppleSupport ?",,81807,1,False,"Yeah, so I can't open my text messages, or ANY other app on my phone for more then 1 second and it crashes. Hello ?",en,KEEP,81808_thread_1728,1.0
81808,2,81807,AppleSupport,support,2017-11-30 13:39:00+00:00,"@134119 We want you to be able to enjoy your iPhone, and we'll do all we can to help. To get started, what iOS version is currently installed? Let us know in DM and we'll continue from there: https://t.co/GDrqU22YpT",81808,,0,False,,,,81808_thread_1728,2.0
81811,1,81811,134120,customer,2017-11-30 05:00:30+00:00,@116333  @AppleSupport i have bought 5s in march and my earphone is nt wrkng .service centre denying to replace .help pls rgds gurnam 9971269316,,81810,1,False,i have bought 5s in march and my earphone is nt wrkng .service centre denying to replace .help pls rgds gurnam 9971269316,en,KEEP,81811_thread_1729,1.0
81811,2,81810,134120,customer,2017-11-30 05:02:12+00:00,@116333 @AppleSupport @116333 @AppleSupport service centre manipulating to me .not expecting such poor service from apple.,81811,81809,1,False,service centre manipulating to me .not expecting such poor service from apple.,en,KEEP,81811_thread_1729,2.0
81811,3,81809,AppleSupport,support,2017-11-30 13:38:38+00:00,@134120 Please send us a DM. We'd like to get some additional information on what you're encountering. https://t.co/GDrqU22YpT,81810,,0,False,,,,81811_thread_1729,3.0
81815,1,81815,134121,customer,2017-11-29 22:57:46+00:00,@113848 @115858 lmao i am on the 6 and my phone crashes from opening snapchat,81816,81814,1,False,,,,,
81815,2,81814,AppleSupport,support,2017-11-29 23:04:29+00:00,"@134121 Let's take a closer look together. When you say your iPhone 'crashes' when opening the Snapchat app, please provide us more details about what exactly happens.

Also, which exact iOS version number is installed on it and have you tried any steps so far?",81815,81813,1,False,,,,,
81815,3,81813,134121,customer,2017-11-30 05:10:33+00:00,@AppleSupport Since you asked. I open up Snapchat and then screen goes black. Then a buffering icon appears and my phone restarts. It’s not just snapchat either. I’m on 11.0.3,81814,81812,1,False,Since you asked. I open up Snapchat and then screen goes black. Then a buffering icon appears and my phone restarts. It’s not just snapchat either. I’m on 11.0.3,en,KEEP,,
81815,4,81812,AppleSupport,support,2017-11-30 13:38:09+00:00,"@134121 The first step we'd like to have you do, is complete any updates for iOS and apps. Please, back up your iPhone, then update your iOS under Settings &gt; General &gt; Software Update. Once completed, make sure all apps are updated in the App Store. Let us know if that helps.",81813,,0,False,,,,,
81819,1,81819,134122,customer,2017-11-30 04:56:47+00:00,Hey @AppleSupport why can’t I search on my music app for music without the whole app crashing??!! https://t.co/CweVYCRX3u,,81817,1,False,Hey why can’t I search on my music app for music without the whole app crashing??!!,en,KEEP,81819_thread_1730,1.0
81819,2,81817,AppleSupport,support,2017-11-30 13:37:27+00:00,@134122 Thanks for reaching out. We want to be sure you can search for your favorite music. We can definitely look into this with you. Do you have the same results after you restart your iPhone?,81819,81818,1,False,,,,81819_thread_1730,2.0
